JobTitle,Company,Location,Salary,PostDate,Summary,JobUrl
Business and Data Analyst,University of Toronto,"Toronto, ON",,10 days ago,"Advising on data structure designs to ensure data integrity and valid report generation.
Minimum four years of relevant experience with advanced data management…",https://ca.indeed.com/rc/clk?jk=01c6953c60b257b0&fccid=986361104086c3ae&vjs=3
Senior Data Analyst - Express Scripts Canada,Cigna,"Mississauga, ON",,30+ days ago,"Work collaboratively with business stakeholders and data analysts to assess potential risks and review, modify and help develop audit queries, tools and reports…",https://ca.indeed.com/rc/clk?jk=f0552e8af6590e9a&fccid=afbf8c270610a38a&vjs=3
Technical Support Analyst and Developer,Hudson's Bay Company (HBC),"Toronto, ON",,1 day ago,"Our Merchandising systems are a mixture of off-the-shelf and in-house applications covering 3 distinct.
A minimum of 4-6 years of total experience.",https://ca.indeed.com/rc/clk?jk=c98c7bd20a2065a5&fccid=fe5fae2f1befbc52&vjs=3
"analyst, business - computer systems",Ascend Partners Inc.,"Unionville, ON",$39 an hour,30+ days ago,"Assess physical and technical security risks to data, software and hardware.
Confer with clients to identify and document requirements.",https://ca.indeed.com/rc/clk?jk=a03af2a47f15d690&fccid=38462fc7679e8d00&vjs=3
"Technical business Analyst, Remote",Infostrux Solutions,Remote,,25 days ago,"Infostrux is a Select Snowflake Services Partner building and operating reliable ‘as code’ data cloud solutions for business intelligence, data analytics, and…",https://ca.indeed.com/rc/clk?jk=77c252219a42ed75&fccid=17287b64ea1a435c&vjs=3
Senior Business Intelligence Analyst,Cymax Stores,"Vancouver, BC",,30+ days ago,"Experience with data warehouse concepts and foundations.
Experience with relational and non-relational data sources.",https://ca.indeed.com/rc/clk?jk=270ec7350d69593e&fccid=8ee061bdccff3c90&vjs=3
Supply Chain Analyst,Thomson Power Systems,"Langley, BC",,12 days ago,"Ability to extract, manipulate and analyze data from multiple systems/sources and databases.
In-charge of Creation and Maintenance (Revision/s) of Part ID’s and…",https://ca.indeed.com/company/Thomson-Power-Systems/jobs/Supply-Chain-Analyst-5869dfdff05fe6ba?fccid=c9b3c0c9ca27757b&vjs=3
Data Quality and Management Analyst,QUESTRADE INC,"Toronto, ON",,30+ days ago,"Understanding of various data types and associated lifecycles (e.g. master data, reference data, transactional data, etc.).
Knowledge of Power BI is a plus.",https://ca.indeed.com/rc/clk?jk=b15bdc349ef47eb6&fccid=dd16cd5f7dbbced2&vjs=3
Microsoft BI Developer,CGI Inc,"Montréal, QC",,13 days ago,"The department is comprised of data scientists, data engineers and business intelligence specialists.
CGI is recruiting Microsoft BI developers to work with our…",https://ca.indeed.com/rc/clk?jk=872d20a8dffeec4d&fccid=d2841a5c0380b93d&vjs=3
Business Intelligence Specialist,Bluewater district,"Chesley, ON",$38.56 - $39.77 an hour,3 days ago,"Comprehensive data warehouse analysis and design experience, with full knowledge of data.
Working with all departments in the board to meet the need of data…",https://ca.indeed.com/rc/clk?jk=ec30bc088092b76e&fccid=5a58fd9c9c5bba1a&vjs=3
Procurement & Purchasing Services Analyst - Montreal,Air Liquide,"Montréal, QC",,30+ days ago,"Contacts suppliers or plants as needed to collect data.
Based on thorough data analysis, procurement best practices and continuous improvement principles,…",https://ca.indeed.com/rc/clk?jk=a8fca87355de45fd&fccid=0bfc42f123844c30&vjs=3
Junior Business Analyst,Charger Logistics Inc.,"Brampton, ON",,2 days ago,"Extensive knowledge and experience with all aspects of Requirements Management: Business Process Modeling, Use Case modeling, use case specifications, data flow…",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BsyhvYFi3H2irsOj65cl6qkrkDRq3BEycnQpskUrt93O8-2CrexgJRFJe3B2CpDd3vb83UnLYE8x-fD35OZLjZ8Ub2broZ3vQXiHHrOZ9TIkFiLmx5ryC7Fsi67-_vDtzvoMHh-QNT7Wbgt5IyKcv67CpliVd4_bRAKPR1EVjtMDtw62zsLBOCJAo5l8LQc7r7Af0USbJn6nUKx_lsvg9sxUgVNmLMYiXRFin6izSGYapPFWmGLInLOj_s3SQA1lu4RfXF-UIyUDcknUNtnAeUsEKRLkfnVE0Xzg21kUYzrEWAXPcaI4YNLt0cpyLnso31wXuc-eBT3fWcJybP-h2PCMRdIv8wte2yMXukfQL3QZS1kKpCec730A6pyY4CxeAXHdX_B9qhQvp6dWfX_40x1Bm8AwZNe0mKxVyFP0TX_hmSjLUnZMBCjh53B1c_yGuw3VzDYEbEgQ==&p=13&fvj=1&vjs=3
Business Analyst,Norima Consulting,"Winnipeg, MB",,1 day ago,"Completed a university degree or college diploma;
Are practiced in conducting market research and business case development.",https://ca.indeed.com/rc/clk?jk=ea2159c7b9a6f9a7&fccid=414a9714e2bf787a&vjs=3
Data Analyst/Analyste de données,McGill University Health Centre Foundation,"Montréal, QC","$40,000 - $60,000 a year",2 days ago,Develop rigorous data collection and information quality control processes and effective use of strategic information for all marketing and communication data.,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C1LrPbA2r-4_qI8tAQRzsGwvv0jk0sPQVCM--XtwjppxpyMR7dtciwH7RuA2B8MEH6UwS3GPd9GPX-ZhOy3qT5LhCVGsxx0NXoDzidwSNNoEbb0ioUkEXcfNlOtW0WV-hJROanP8lQYj8Y3-u14vttt5EAUcdjTg6OqKFOnasKqUZp-T7GhlhsQMT9PlsvtcSzvkjluJotuiaGHWj5BdoIeiH6PqqSPaT9EQBssS73QWwMz2D1l6dvsDhFewYUcs88NtnNRUJdurZNdVa9Fa3cULfBjGFDcW6Z5HdWWAueNIELrbmLDMPOilLNsLb1BWPK-DnFkosuJxROeZk1TlzWziW2JKPFhBHFt985Jyv6T6JtY_zx1r5y5WWBO2kjdVufAn2Gdp_Nd665nY8XegO2d4ng0KJRA6x-8hw4cXTdt7eGHdfYZS20lHkvMgebi_DyHqAt8O0hew==&p=0&fvj=1&vjs=3
Data Analyst/Administrative Assistant,Dealer Media,"Burnaby, BC","$50,000 - $65,000 a year",25 days ago,"We're looking for an Admin Assistant who will play a vital role in ensuring the quality of our product.
Using our computer live chat system to qualify customers…",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DyDBE482WK2b9hp8OGKPEqgOK-drsBA2ruMmpvgJbD-wfNdXmsOrPtOCPrYF4azlTLC_kSSmikg55-qJJJ7SaWq6FC3ovW48oPfPTVy7joikH14mo5lFVVozU9MbOeiP4Sh0WHM9jAQmek4eDmiKV_Tiq-S-0veW9b9iQkRSJH8W8qZM1W9cTpTucIuO-uSs88l0v-IwkbN7-z3GJmd4xSiVbAJINzNHFHq2NCk0juPGkPCDH0m-eoSoJsgjSnGajK-Bk0BFrGNCfcnDXB0wQT9dGGVuQZzRnhrfF8sXybgTb2s1ZPh1iRroNcrc5VPIt9lmnFPIXgut5un8RsdJH_ytBhpp5SRh0QKVRGr7RWUEuLr8Dg1Dm2OU1e5aFXucZaADzBnIh5qRjK7A4pULBY13ywm_KcjMJchJYOPLEObk5cPC2thwDVGj1-IhXnK9xRjux9Z7mWfnT_Hz3unPUH&p=1&fvj=1&vjs=3
Energy Analyst (Contract),Hollyburn Properties Ltd.,"Vancouver, BC",,1 day ago,"Experience in data analysis, including cleaning data, summary statistics, model generation, etc.
1–3-year(s) experience in energy management and data analysis.",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BPU-lRADqH50T2lwJrLYuM1U9-uf05hKhS_b5d8DS1H9k8IIgtd0DFH65sHi_M8PS6k5iTPyA-r2t2plhIrOzlYE3UVtU9I_v5A9Gqqi3p00doJvA6ZHYthKJFUjIIoOGi4Mm4gVoy_WctGAW6IzXCoz7TFUuUajdRuY5bsylNhLBVhx5CUfE9SAxQPSXDvbxhX3MdzIFrVdyIpHpE1g9pI2EGCD0n-1S_uIwRymxEODBhp51HKEncJyj-LCDJjxhzPjd1xK36oy_RcqOXqKNCG5mTkrFhuOPDXhIEZ7pPkulgbTt8Kc6DL5dZA_R909YUk8d5LG7h274UFWqLZj2Gg_wq9fmrCNgWzO00u9V-qdGK_A2wrvbjrI21sqtor1Kyv3taWOhgU4mKJFMR00tvksNNgnbcPiOfXyJDL5Fn3-osyLnn6uQqCRgZSAR8RCaMn1oN04u5ulA-pHDlTAT4&p=2&fvj=0&vjs=3
Public Health Business Support Analyst,Niagara Region,"Niagara, ON","$68,480 - $80,560 a year",6 days ago,"Develops client specific reports and ensures data transformation and consolidation.
Conducts feasibility studies, preparing test scripts, leading UAT, training…",https://ca.indeed.com/rc/clk?jk=c19b679ca7551763&fccid=b7748d8d3ec813ec&vjs=3
Transportation Infrastructure Analyst,Region of Waterloo,"Waterloo, ON",,6 days ago,"Ability to configure systems with data and design requirements to develop asset data registers and data standards.
Assists with the Asset Management Plan.",https://ca.indeed.com/rc/clk?jk=db0825ec9a3faa00&fccid=cb43ce2ddf90903e&vjs=3
Analyste des prix de transfert/Transfer pricing analyst,SNC-Lavalin,"Montréal, QC",,3 days ago,"Solid skills in research, analyzing information, performing quantitative analyses;
Rédaction de la documentation PT canadienne et des mémos PT incluant une…",https://ca.indeed.com/rc/clk?jk=63e35690571ab76e&fccid=59b04a51f1164f7e&vjs=3
Business Analyst (Full Time),Linde Canada,"Brampton, ON",,4 days ago,"Collecting and analyzing data for potential business expansion.
In addition, they will develop and monitor data quality metrics, develop new models that…",https://ca.indeed.com/company/Linde-Canada/jobs/Business-Analyst-e866ab4afab3e0c1?fccid=4da8022c52141582&vjs=3
Statistical Analyst - Sales Operations,Info-Tech Research Group Inc. - Canada,"Toronto, ON",,2 days ago,"Adhere to security best practices for data.
Strong interest in statistical data and mathematics.
Perform statistical data processing (generate frequencies,…",https://ca.indeed.com/rc/clk?jk=ffea4c5b36f91d09&fccid=08a9bc010dc24e80&vjs=3
Client Data Analyst,McKinsey & Company,"Toronto, ON",,30+ days ago,"5+ years of data analysis experience exploring big data with the express purpose of deriving insightful, marketable output.",https://ca.indeed.com/rc/clk?jk=5d50c566d472c8a9&fccid=6576e7250aa78c3c&vjs=3
"Analyst, Marketing & Talent Analytics",City of Calgary,"Calgary, AB",$33.79 - $45.19 an hour,4 days ago,Cultivate candidate pipeline by developing and implementing effective and innovative strategies and programs that include outreach and networking (talent…,https://ca.indeed.com/rc/clk?jk=ec5c285871d4c77a&fccid=4fac8d665ce49365&vjs=3
Systems Business Analyst,Iron Systems,"Toronto, ON",,3 days ago,"Provide advice on information systems strategy, policy, management and service delivery, Assess physical and technical security risks to data, software and…",https://ca.indeed.com/rc/clk?jk=bf06fa65e0b8b0e6&fccid=39e7cc3fd9e2cd7d&vjs=3
Solutions Analyst,Nicola Wealth,"Vancouver, BC",,30+ days ago,"Perform data analysis and QA when needed.
Solution management and project administration.
Perform analysis and requirements gathering with stakeholders.",https://ca.indeed.com/rc/clk?jk=b2c39c4a4ad34cc4&fccid=d8663bce5b2fe9f3&vjs=3
Research Data Analyst,Child Development Institute,"Toronto, ON","$61,633 a year",17 days ago,"Document data processes and procedures for data base management and identify new processes to enhance data entry into system.
Job Types: Full-time, Contract.",https://ca.indeed.com/company/CHILD-DEVELOPMENT-INSTITUTE/jobs/Research-Data-Analyst-0a69f6322fc7e829?fccid=0fc203253a8437cc&vjs=3
Associé à la gestion des talents émergents - Analyste de données / Brother Emerging Talent Associate - Data Analyst,Brother Canada,"Dollard-Des Ormeaux, QC",,18 days ago,"Proven academic and/or professional experience with data analysis.
How to read and interpret sales and financial data.
Certification Six Sigma, un atout;",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AK4YRGjVnX3oJm7tYxKJI10ipESEpmcg4lpq875TsZHzhXQkMkGxxt3pcnHyqPg3Phop83uMRsEBJ7m4MTgRnJbwcRd6Lrh6BY5Okt5uOEZaPJPNfKA-u9v1q1Dwjl2EwxCJt7HB-jd09UVghHYWGFcoJdnwX3z8HyWgdMaDCUJHRoFkoo3IFeazWwaX6uq4_IRNsZhQNwflrd5On52vhmUvXMJw7GgAjeVnxXjLzzZ-bVGHK3OxxnAaX3tKMSlWps3l-0rmTRIInKhF2tiXjS2wWEQ3Ou4f025R1IiZcElYis_5zePjJUuOeFzXJM3ymW3dUYxvySewjog-InkjnL_znMSN0p6o_myO0m6peCS9xpSnCoOAxlIZwzQlTkkPYBInIjUSouoasIZ6NAAUcVYJ6FJoGPhFDujqTxPVVqjr7P9iCYrcIZCpPy1j507crbyATOhlNPojG820-A70DAFLZZi41D_99lhwv0OsN-PROhV0vSg_DaOizMl8C6Y50zOY2I4qQHenyIxJAkvEuJSLErSr8etvaIiwwRnKt8EZESvGegRmyaksN6GGb9EhOdytN80OKon4T5qi2F6z6L0sxPnz5qFag-IGhLcBdmJAjDVXl5ehCZu0Z0BzQiIKUigq5_TRG_Dp6X1cvzPvHJttYSWBpN0X4=&p=13&fvj=0&vjs=3
Data Analyst,AgencyAnalytics,"Toronto, ON","$70,000 a year",4 days ago,"Create dashboards in hubspot to efficiently analyze data.
Use hull.io to fetch, unify and push data.
Create a system to monitor and keep data organized.",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dy4cRH7NGKaodszc0BB4-2CpB0DAO6zow3dxNoJ6eJgQHJJSsNW7_wmvQrzo2dvGxpPaxXMphADEYlLX3yKaxFA7GiQrIOBsgHzECQg0AeJOh2qiJyeDhesafdwo9fCRJ-kmMNuYCGDIG322BYAa0aaJeLI0_SPOrd5Rncd8egEf8kUdcN-6BqQIS-zsXQiZISAq8eq0bmSS-jI8GMUN3GXUlFVEUbMRLTdNaWJS7MzPtotd104zLEyDazO0VWpIgpg7-YuSZqQOOkJ7eQpn3e5qIJ6Obe2mtBIy9xd_507JLVG0e0X7UtReyialtUJFojTAQMlMMjZDR4HmuQbfJyrfUJP9jiolHaBms3dCorhkxDUJVmjM26TbRb68fKskqoYWui7mb1389Krb39nh5VK10UGu0W4mM_NrhsXTwUmFDjvqmajuAF&p=14&fvj=1&vjs=3
Data Analyst/Engineer,Fraserway RV,"Abbotsford, BC",,3 days ago,"Validating data and confirming correctness of data.
Knowledge of best practices in data warehousing.
Prior exposure to advanced data analysis and visualization…",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DfEvaQp6mYNEJSBzssAA9APZkYaErhXtbagPwG5_KTbkRhcUhSArA2wrexZhaldrQ-rdI8SjBwyhfzGgR7tBPqEOi9_BfpW0_6TBqMtkSBM9FkZgckhsFZTwouQWA9iZbdltkS1XyUikcWlMlA8VfjuUZ42O40EjNM7_5k3fNMudb7v7DkY_1M1raDnX8-gHjS7PQqGjDbSni0O6WLxIqpT_xkAw1hLu6tuMTmv1Dq0f6OAnwKGaqlaiEEqCLWxbMQlm1eSlkYRcONHcauFT2JBnouDwoK3OYDvEdf7SILqBS1_MaJgiCiyj8Mg7XOBhqzRXibFNUs_GtesMiYCOqN4pHksZ-bh7DvfFzIAyCBoMG8SDNOeEH7jg4OAk5ECV1iIcQof3BhZLERsMEPQUxZEUSJy2DSy2kORwt-q58pTVqez_2vEBHoNaU08LTB73uJ6PFsbl5b4zHvOZv8yyeWq0YCsqGIaqJVP1ygfa9KMkyE_jmnC-DRD4JNeBjM6uhrsl0izXzcKc6mM3BhXevlnFBNMBtCi24oDEAf_-wHsRWud6E38hDFjZ_Th97HNc1CvUAJVDYyR3BrvsSCIdG7Sm6W29Hsl6Ue1DNmXhMOynS39ujgbeEmnnw6mvv6Ncm6oq2V7H-WH0Iv6s_pWnokwFSftMryKlrbG3k1gExlgQ==&p=15&fvj=0&vjs=3
Business Analyst,SAVVYY,"Toronto, ON",,Today,"We use data and design to improve customer journeys, reimagine the borrowing process, and arm lenders with the analytical capabilities that will drive their…",https://ca.indeed.com/rc/clk?jk=2050ae6adf150a14&fccid=38f77e97487085b3&vjs=3
Business Development Analyst,Origin Merchant Partners,"Toronto, ON","$70,000 a year",4 days ago,"The Summer Analyst’s role will include research of company and industry dynamics, financial analysis, preparation of marketing materials and support on business…",https://ca.indeed.com/company/Origin-Merchant-Partners/jobs/Business-Development-Analyst-77d7c194142e810b?fccid=1aa4b3256db60a82&vjs=3
Supply Chain Analyst,Irving Business Services,"Saint John, NB",,1 day ago,"Support and implement Vendor Management strategies to improve performance and create commercial value.
Enable business leaders to make informed decisions by…",https://ca.indeed.com/rc/clk?jk=12d9b86154944796&fccid=b680520115bfd867&vjs=3
Business Analyst (Data Analysis & Healthcare Payer),NTT DATA Services,"Halifax, NS",$29 - $36 an hour,30+ days ago,Perform data analysis to understand systems functionality and leveraging the insights from the exercise to support data integration and data extract…,https://ca.indeed.com/company/NTT-DATA-Services/jobs/Business-Analyst-7b178973aec2f3a7?fccid=ac38a400acc8fe73&vjs=3
Senior Business Analyst,TD Bank,"Toronto, ON",,6 days ago,"Developing expertise in querying various DI and pan-Wealth data-sources, and work with Wealth and Enterprise partners to obtain relevant data, to enable deeper…",https://ca.indeed.com/rc/clk?jk=62d26d602319ca4f&fccid=d7114f1cac8d0711&vjs=3
IFRS Business Analyst,Deloitte,"Toronto, ON",,30+ days ago,"You will be part of a practice to deliver a breadth of solutions to solve our clients most challenging business problems, with a focus data management, data…",https://ca.indeed.com/rc/clk?jk=dba0b4714bbc82ef&fccid=9e215d88a6b33622&vjs=3
Tax Solutions Senior Analyst,"Zoom Video Communications, Inc.",Remote,,8 days ago,Be comfortable with handling a large volume of data while maintaining data integrity by performing data triangulation and adhering to SOX control policies.,https://ca.indeed.com/rc/clk?jk=304f76ce30824478&fccid=e32d933c26e873c8&vjs=3
"Sr Analyst, Research Design & Execution",Rogers Communications,"Toronto, ON",,16 days ago,"Design & execute custom research projects in collaboration with marketing, sales & fellow insights team members.",https://ca.indeed.com/rc/clk?jk=5f67992c1b0cbe24&fccid=b5583ca8df6a68c3&vjs=3
Business Intelligence Analyst,CAPREIT,"Toronto, ON",,30+ days ago,"Evaluate query design, data structure, and data quality to provide recommendations for improvement as needed.
Assist in identifying appropriate machine learning…",https://ca.indeed.com/rc/clk?jk=ed0152fc1ff093c1&fccid=b91683544db7de15&vjs=3
Business Analyst (Advertising),Valnet Inc.,"Montréal, QC",,30+ days ago,"Strong analytical thought process and excellent ability to read and understand data.
Communicating and building relationships with brands and marketing agencies…",https://ca.indeed.com/rc/clk?jk=895afc4b9f3c31fd&fccid=e61583d322babaac&vjs=3
Business Analyst (Bilingual in Spanish),DLT Labs,"Toronto, ON",,17 days ago,"Work with clients to define their blockchain strategy and determine the business value proposition.
8+ years working as a Business Analyst including 3+ years of…",https://ca.indeed.com/rc/clk?jk=a0f98727f8e92df9&fccid=9b3f681e56c81ef8&vjs=3
Sales Data Analyst,Dermalogica,"Toronto, ON",,26 days ago,"O Demonstrate ability to synthesize data and focus on key, relevant business insights.
The right person for this role demonstrates a passion and curiosity in…",https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cmkm1c5WTWTNnY26Ym0s4p58mdbWUTFPOnvnz4qrDt5lTug99FjOgosNyrHMdv3Gh21Vt-Z_mXp02OwTcpjtcFHwPie43rWFE8CHh-Rfu8u-R-EFDzxu2MS-A3frSj6R0r3EYBL7oxWN6InWe-zVUo31T3hvY8F4v4Ag7TcH_XNaCM3VjhCbpL0LV0EjYaoT9S7n6CuV4BIcucKZBSOxSqRtHbXRMT59xryXr0MC3wRoLM3bsnlwzHfW8OotyLxHI2i4SXvJcnfaHUG7BbdYg-toCYPWv9fn3t7pvwIa4oxBAW32Vak79N5_IRxSzBknhG2xWjMPzLPb0n1C6036wf9wprIqS8ktwj3DDgefXvUu-gb6BapSDXbJa0zlGPxqpjNwg16L290BKhWORq3taUl50WKuJDB8ZTdBnP8eO30_kV80Y5eXlKB5sDCHcRxN8=&p=11&fvj=1&vjs=3
Data Analytics Analyst,IQVIA,"Toronto, ON",,30+ days ago,"Verifies data for accuracy and completeness.
May work with standalone data systems or enterprise wide tools supporting activities such as inquiry resolution,…",https://ca.indeed.com/rc/clk?jk=0af9a4f4894416b2&fccid=6b7a1dfe07e7f037&vjs=3
Capital Planning Analyst,BGIS,"Calgary, AB",,23 days ago,"This position requires the ability to handle a large volume of information and data sets, excellent data analysis and interpretation skills, and a strong…",https://ca.indeed.com/rc/clk?jk=61767d61dec08b92&fccid=84c23fbcabc14d59&vjs=3
Business & Integration Analyst,Smile CDR,"Toronto, ON",,3 days ago,"Understand capabilities of Smile CDR’s products and services and how they can deliver value to our customers.
Drive requirements gathering, process redesign and…",https://ca.indeed.com/rc/clk?jk=891d52001a5cef63&fccid=aaa0275ba9dfc44d&vjs=3
Finance Data Analyst,CST Consultants Inc,"Toronto, ON",,30+ days ago,"You are passionate about driving change within a Finance department through data analysis, process improvement, and business transformation.",https://ca.indeed.com/company/CST-Consultants-Inc/jobs/Finance-Data-Analyst-2c78304a40a05da6?fccid=16162e971cecd2c6&vjs=3
Strategy & Planning Analyst,Nutrien Ltd.,"Calgary, AB",,5 days ago,Coordinate and validate the aggregation of data from multiple source systems to provide an all-encompassing view of the nutrient.,https://ca.indeed.com/rc/clk?jk=149fac885f8b47e0&fccid=2f7563a9ec0a07ec&vjs=3
Procurement & Purchasing Services Analyst - Montreal,Air Liquide,"Montréal, QC",,30+ days ago,"Contacts suppliers or plants as needed to collect data.
Based on thorough data analysis, procurement best practices and continuous improvement principles,…",https://ca.indeed.com/rc/clk?jk=a8fca87355de45fd&fccid=0bfc42f123844c30&vjs=3
Business Analyst,Nortak Software Ltd.,"Greater Toronto Area, ON",,30+ days ago,"Integrate use case and functional data into user documentation and examples.
Oversee team collaboration with Development, QA, Product Management, and other…",https://ca.indeed.com/rc/clk?jk=49b60673098882ac&fccid=e006c4576a932f64&vjs=3
Commercial Real Estate Research Analyst,"SVN Rock Advisors Inc., Brokerage","Burlington, ON","$47,000 a year",2 days ago,"Strong data analysis skills with strong working knowledge of Statistics Canada Census Data and CMHC Housing Market Data.
New grads: $47,000 plus bonuses.","https://ca.indeed.com/company/SVN-Rock-Advisors-Inc.,-Brokerage/jobs/Commercial-Real-Estate-Research-Analyst-69ef1c743303a510?fccid=87aec1f4b1f318b7&vjs=3"
"Sr. Analyst, Master Data",Loblaw Companies Limited,"Brampton, ON",,9 days ago,"This is a full-time role located in our Brampton Head Office.
The EDI Senior Financial Analyst is responsible for on-boarding suppliers on EDI, providing…",https://ca.indeed.com/rc/clk?jk=df6eaf63f0755287&fccid=bc30630cfcc120d4&vjs=3
